Point ID,Activation,Points_0,Points_1,Points_2
2456,11,56.734,91.924,269.41
2457,11,56.697,92.226,269.51
2458,16,56.562,95.805,269.9
2459,16,56.59,96.202,269.9
2460,16,56.606,95.811,270.29
2461,16,56.636,96.208,270.3
2462,12,56.809,94.607,271.61
2463,12,56.749,94.61,271.34
2464,12,56.886,94.621,271.93
2465,13,57.541,93.551,273.39
2466,13,57.792,92.995,273.57
2467,13,57.657,92.967,273.27
2468,13,57.678,93.38,273.59
2469,12,56.805,95.01,271.62
2470,12,56.746,95.009,271.35
2471,12,56.814,95.413,271.61
2472,12,56.756,95.41,271.34
2473,12,56.834,95.821,271.59
2474,12,56.775,95.824,271.31
2475,14,56.871,97.033,271.15
2476,14,56.943,97.004,271.51
2477,14,57.026,96.99,271.87
2478,14,57.005,97.392,271.49
2479,12,57.085,95.786,272.62
2480,12,57.112,96.165,272.61
2481,12,57.172,95.805,272.91
2482,12,57.2,96.215,272.89
2483,13,57.814,93.418,273.94
2484,13,57.717,93.801,273.99
2485,13,57.617,93.762,273.7
2486,13,57.889,93.529,274.23
2487,13,58.028,94.599,275.99
2488,13,58.07,94.618,276.36
2489,13,57.485,96.183,273.83
2490,13,57.557,95.806,274.14
2491,13,57.577,96.204,274.12
2492,13,58.012,94.987,276.02
2493,13,57.964,94.988,275.73
2494,16,57.955,96.471,275.38
2495,16,58.039,96.643,275.6
2496,16,57.984,96.789,275.31
2497,16,58.102,97.023,275.57
2498,16,58.169,95,277.12
2499,16,58.212,95.405,277.13
2500,16,58.283,95.41,277.53
2501,16,58.27,95.82,277.14
2502,15,58.694,96.894,277.82
2503,15,58.754,96.807,278.12
2504,15,58.911,97.044,278.35
2505,15,58.818,97.087,278
2506,15,58.736,95.676,279.4
2507,15,58.851,95.875,279.6
2508,15,58.788,95.594,279.72
2509,3,61.775,83.52,254.64
2510,3,61.373,83.909,254.64
2511,3,61.487,83.622,254.59
2512,3,61.725,83.865,254.74
2513,4,66.115,84.247,256
2514,4,66.395,84.125,256.07
2515,4,66.25,84.38,256.22
2516,5,70.141,83.791,254.69
2517,4,67.694,83.648,256.32
2518,4,67.673,83.701,256.72
2519,4,67.979,83.608,256.43
2520,4,68.012,83.619,256.73
2521,8,67.72,83.688,257.51
2522,7,69.066,83.616,256.67
2523,7,69.411,83.676,256.71
2524,7,69.088,83.612,256.98
2525,7,69.37,83.655,257.13
2526,5,70.481,83.904,254.66
2527,5,71.745,84.243,254.69
2528,5,72.1,84.298,254.66
2529,6,70.362,83.944,256.3
2530,6,70.657,84.043,256.3
2531,6,70.359,83.943,256.7
2532,6,70.653,84.041,256.7
2533,6,70.984,84.148,256.7
2534,8,67.64,83.671,257.86
2535,8,67.6,83.631,258.15
2536,8,67.926,83.559,257.95
2537,8,67.758,83.105,259.57
2538,8,68.13,83.083,259.6
2539,8,68.14,83.173,259.31
2540,8,67.906,83.177,259.32
2541,7,63.281,81.484,263.61
2542,7,63.636,81.536,263.62
2543,7,63.301,81.485,263.96
2544,7,63.653,81.529,263.97
2545,7,65.737,81.756,263.92
2546,7,66.104,81.819,263.93
2547,7,66.434,81.882,263.95
2548,7,64.563,81.611,264.3
2549,7,64.471,81.605,264.69
2550,7,64.937,81.639,264.31
2551,7,64.911,81.628,264.71
2552,7,65.745,81.731,264.31
2553,8,71.059,84.039,263.87
2554,8,71.375,84.153,263.9
2555,8,71.677,84.26,263.93
2556,8,71.359,84.094,264.32
2557,4,61.379,86.682,255.95
2558,4,61.538,86.872,256.08
2559,4,61.763,86.759,255.82
2560,4,61.806,86.953,256
2561,4,61.636,91.513,255.51
2562,4,61.476,91.285,255.75
2563,4,61.716,91.449,255.9
2564,5,60.946,90.129,257.09
2565,5,61.212,90.328,257.16
2566,5,61.061,90.078,257.37
2567,5,61.588,89.98,258.44
2568,5,61.429,89.742,258.68
2569,5,61.664,89.907,258.73
2570,5,61.501,89.68,258.95
2571,5,60.96,88.994,259.88
2572,5,61.228,89.135,259.93
2573,5,60.743,88.823,260.11
2574,5,61,88.914,260.24
2575,5,63.206,90.727,259.64
2576,5,63.277,90.669,259.93
2577,5,63.361,90.923,259.49
2578,5,63.614,91.113,259.55
2579,4,61.881,91.681,255.74
2580,2,64.254,94.202,254.7
2581,2,64.4,94.034,254.54
2582,2,64.138,94.538,254.73
2583,2,64.174,94.215,255.09
2584,2,64.156,94.571,255.1
2585,3,66.202,93.739,257.53
2586,3,66.419,93.918,257.48
2587,3,66.639,94.142,257.54
2588,3,66.981,94.315,257.52
2589,3,66.711,94.065,257.26
2590,4,62.847,95.356,256.75
2591,4,62.76,95.608,256.88
2592,4,63.127,95.141,257.1
2593,4,62.93,95.376,257.14
2594,4,62.774,96.772,257.39
2595,4,62.911,97.02,257.14
2596,4,62.842,97.037,257.53
2597,4,62.994,97.373,257.56
2598,4,64.115,98.01,256.59
2599,4,64.552,97.989,256.56
2600,3,65.535,93.187,258.04
2601,3,65.519,93.221,257.72
2602,3,65.724,93.354,257.88
2603,3,66.175,93.83,257.99
2604,3,66.361,93.993,257.81
2605,4,63.012,97.682,258.34
2606,4,62.828,97.505,258.72
2607,4,62.775,97.547,259.08
2608,4,62.995,97.779,258.75
2609,5,65.474,97.737,257.99
2610,8,63.395,90.215,267.08
2611,8,63.578,90.389,267.24
2612,8,63.531,90.429,266.92
2613,8,63.731,90.618,267.07
2614,8,64.184,91.424,266.28
2615,8,64.345,91.599,266.45
2616,8,64.292,91.651,266.13
2617,8,64.442,91.85,266.3
2618,7,70.161,94.151,264.69
2619,7,69.391,93.986,266.29
2620,7,69.781,93.987,266.36
2621,7,69.361,93.926,266.72
2622,7,69.758,93.937,266.73
2623,7,70.555,94.178,264.3
2624,7,70.556,94.148,264.69
2625,7,70.952,94.147,264.69
2626,10,73,94.084,266.66
2627,10,73.376,94.11,266.67
2628,10,73.028,94.073,267.04
2629,10,73.386,94.106,267.06
2630,8,75.314,85.032,257.09
2631,8,75.658,85.125,257.05
2632,8,75.876,85.224,257.23
2633,8,75.268,85.079,257.46
2634,9,84.204,86.303,255.88
2635,9,84.552,86.24,255.89
2636,9,84.918,86.168,255.9
2637,9,85.3,86.087,255.9
2638,10,85.657,86.004,255.88
2639,9,84.234,86.303,256.28
2640,10,83.977,86.345,257.1
2641,10,84.252,86.291,257.11
2642,10,83.68,86.399,257.1
2643,9,85.3,86.079,256.31
2644,10,85.928,85.918,256.31
2645,10,86.186,85.835,256.31
2646,9,85.645,85.997,256.27
2647,10,85.856,85.92,256.74
2648,10,86.169,85.826,256.71
2649,9,85.629,85.991,256.58
2650,10,82.538,86.474,258.3
2651,10,82.926,86.441,258.31
2652,10,82.547,86.452,258.71
2653,10,82.95,86.41,258.71
2654,4,74.073,95.874,260.31
2655,4,74.159,95.787,260.67
2656,4,74.276,96.07,260.24
2657,4,74.525,96.259,260.28
2658,10,77.681,85.545,263.69
2659,10,77.777,85.628,263.41
2660,10,77.963,85.569,263.72
2661,10,80.957,86.152,261.88
2662,10,81.355,86.129,261.86
2663,10,80.972,86.056,262.28
2664,10,81.338,86.046,262.21
2665,5,76.282,96.84,262.65
2666,5,76.499,97.047,262.68
2667,5,76.398,96.718,263.23
2668,5,76.335,96.79,262.91
2669,5,77.158,97.655,261.83
2670,5,77.422,97.785,261.87
2671,5,77.174,97.638,262.1
2672,6,74.144,94.189,266.69
2673,6,74.141,94.207,267.09
2674,6,74.546,94.24,266.69
2675,6,74.549,94.275,267.09
2676,6,76.159,94.582,266.71
2677,6,76.437,94.723,266.65
2678,6,76.138,94.683,267.08
2679,6,76.399,94.77,266.94
2680,9,65.784,81.447,269.13
2681,9,65.54,81.624,269.09
2682,9,65.713,81.436,269.54
2683,9,65.522,81.603,269.39
2684,9,66.246,81.095,269.53
2685,9,66.508,80.952,269.52
2686,9,66.808,80.819,269.5
2687,9,66.77,80.784,269.79
2688,9,61.347,81.345,270.74
2689,9,61.209,81.094,271.17
2690,9,61.147,81.174,270.9
2691,9,61.453,81.263,271.08
2692,9,63.326,81.57,271.3
2693,9,63.328,81.706,271.04
2694,9,63.718,81.541,271.28
2695,9,63.702,81.685,271.02
2696,9,72.145,82.222,270.35
2697,9,71.713,81.849,270.75
2698,9,71.904,82.011,270.59
2699,9,72.173,82.103,270.74
2700,10,69.711,78.603,274.31
2701,11,69.434,77.653,275.42
2702,11,69.605,77.469,275.97
2703,11,69.535,77.553,275.71
2704,11,69.856,77.665,275.9
2705,11,69.733,77.758,275.56
2706,11,69.747,76.951,277.96
2707,11,69.98,77.169,278
2708,11,69.945,77.194,277.73
2709,11,70.199,77.404,277.97
2710,11,70.022,77.136,278.35
2711,14,68.541,75.707,279.14
2712,14,68.645,75.659,279.51
2713,14,68.805,75.882,279.18
2714,14,68.755,75.931,278.9
2715,10,60.76,84.776,277.25
2716,10,60.862,84.696,277.53
2717,10,61.114,84.811,277.67
2718,11,60.751,83.54,279.64
2719,11,60.858,83.475,279.92
2720,11,61.121,83.589,280.06
2721,11,61.026,83.668,279.76
2722,10,69.743,78.983,273.9
2723,10,69.9,79.229,273.76
2724,10,69.58,78.739,274.04
2725,11,71.21,78.771,277.18
2726,11,71.253,78.715,277.53
2727,11,71.436,78.915,277.52
2728,12,73.191,79.908,278.38
2729,12,73.44,80.048,278.3
2730,11,71.882,78.853,279.09
2731,11,71.922,78.795,279.39
2732,11,72.145,79.036,279.15
2733,11,72.317,79.211,278.99
2734,12,73.29,79.852,278.76
2735,12,73.487,79.99,278.59
2736,11,73.33,79.771,279.14
2737,12,75.719,83.026,271.57
2738,12,75.68,83.134,271.29
2739,12,75.372,82.854,271.82
2740,12,75.733,82.894,271.91
2741,12,76.093,83.087,271.59
2742,12,76.144,82.549,273.12
2743,12,76.5,82.627,273.16
2744,12,76.166,82.434,273.49
2745,12,76.543,82.535,273.51
2746,12,76.076,82.251,273.98
2747,12,76.276,82.371,273.78
2748,12,76.367,82.307,274.09
2749,12,75.44,81.234,277.1
2750,12,75.718,81.364,277.13
2751,12,75.481,81.196,277.4
2752,12,75.728,81.306,277.55
2753,12,75.975,81.487,277.15
2754,12,76.253,81.628,277.14
2755,12,75.999,81.458,277.54
2756,12,76.274,81.614,277.53
2757,13,76.076,81.431,278.33
2758,11,73.592,79.886,279.18
2759,11,73.549,79.936,278.9
2760,12,74.151,80.147,279.13
2761,12,74.366,80.318,278.79
2762,12,74.465,80.276,279.16
2763,12,74.671,80.408,278.99
2764,12,74.802,80.272,279.94
2765,12,75.074,80.435,279.89
2766,13,75.888,81.253,278.71
2767,13,75.922,81.23,279.09
2768,13,76.151,81.447,278.76
2769,12,75.363,80.629,279.95
2770,12,77.506,82.406,277.53
2771,12,77.774,82.569,277.52
2772,12,78.015,82.709,277.52
2773,12,77.776,82.56,277.92
2774,8,61.166,87.154,269.53
2775,8,61.35,87.375,269.11
2776,8,61.555,87.584,269.14
2777,8,61.371,87.354,269.52
2778,7,63.243,89.898,267.52
2779,8,63.188,89.565,268.36
2780,8,63.042,89.298,268.71
2781,8,63.24,89.511,268.73
2782,8,63.432,89.726,268.71
2783,7,63.423,90.119,267.5
2784,7,63.477,90.059,267.86
2785,8,62.79,88.78,270.32
2786,8,63.004,88.976,270.32
2787,8,63.219,89.165,270.33
2788,8,61.4,87.309,270.72
2789,8,61.591,87.517,270.72
2790,8,61.404,87.297,271.12
2791,8,61.591,87.51,271.12
2792,8,62.792,88.779,270.71
2793,8,63.486,89.33,271.11
2794,8,63.483,89.327,271.51
2795,8,63.731,89.475,271.51
2796,8,63.471,89.339,271.92
2797,8,63.732,89.474,271.92
2798,8,63.403,89.347,272.34
2799,8,63.724,89.484,272.31
2800,9,63.404,89.407,272.73
2801,9,63.717,89.513,272.7
2802,9,63.366,89.471,273.09
2803,9,63.733,89.564,273.1
2804,10,61.795,91.375,273.54
2805,9,64.575,89.894,271.91
2806,8,64.832,89.991,272.05
2807,7,64.775,90.027,271.74
2808,8,65.027,90.124,271.89
2809,8,65.348,90.283,271.91
2810,7,66.415,91.532,270.84
2811,8,65.615,90.379,272.05
2812,9,64.314,89.727,272.33
2813,9,64.581,89.835,272.33
2814,8,65.123,90.078,272.26
2815,7,66.518,91.896,270.35
2816,7,66.779,92.011,270.49
2817,7,66.676,92.104,270.19
2818,7,66.965,92.225,270.31
2819,10,61.576,91.664,273.5
2820,7,66.321,91.626,270.55
2821,7,66.565,91.736,270.69
2822,7,66.688,91.67,270.97
2823,10,70.152,93.831,267.52
2824,10,70.166,93.771,267.88
2825,10,69.381,93.45,269.09
2826,10,69.406,93.363,269.43
2827,10,69.769,93.484,269.12
2828,10,69.788,93.397,269.48
2829,10,70.547,93.842,267.52
2830,10,70.559,93.784,267.89
2831,10,71.33,93.823,267.92
2832,10,71.717,93.86,267.92
2833,10,71.356,93.767,268.28
2834,10,71.737,93.805,268.3
2835,8,70.587,92.76,272.31
2836,8,70.968,92.779,272.39
2837,8,70.585,92.663,272.71
2838,8,70.976,92.696,272.74
2839,8,71.337,92.801,272.41
2840,8,71.374,92.72,272.76
2841,9,61.842,87.633,274.29
2842,9,61.959,87.912,274.32
2843,9,61.775,87.347,274.68
2844,9,61.887,87.614,274.65
2845,10,62.002,86.727,276.35
2846,10,61.995,86.349,276.83
2847,10,61.909,86.425,276.53
2848,10,62.089,86.617,276.69
2849,10,61.672,89.626,274.28
2850,10,61.334,89.671,274.38
2851,10,60.933,89.801,274.01
2852,10,61.308,89.789,274
2853,10,61.71,91.464,273.95
2854,9,63.882,89.909,275.5
2855,9,63.881,89.918,275.88
2856,9,63.616,90.048,275.55
2857,9,63.6,90.031,275.29
2858,10,62.668,90.4,276.76
2859,10,62.95,90.307,276.62
2860,10,62.735,90.46,276.47
2861,10,63.303,90.144,276.59
2862,10,64.563,89.712,273.95
2863,10,64.554,89.7,274.32
2864,10,64.934,89.749,273.94
2865,10,64.925,89.711,274.31
2866,11,66.512,89.963,274.34
2867,11,66.812,90.014,274.44
2868,11,66.13,89.782,274.69
2869,11,66.519,89.852,274.71
2870,9,64.662,89.57,276.28
2871,9,64.599,89.538,276.66
2872,9,65.002,89.493,276.31
2873,9,64.982,89.436,276.68
2874,10,62.228,86.569,277.05
2875,10,62.316,86.84,276.93
2876,12,62.791,87.126,277.64
2877,12,62.687,87.235,277.35
2878,12,62.84,87.41,277.54
2879,12,62.881,87.014,277.91
2880,10,62.204,85.394,278.68
2881,10,62.409,85.549,278.83
2882,10,62.321,85.627,278.54
2883,10,62.529,85.806,278.68
2884,13,63.536,89.621,277.6
2885,13,63.831,89.553,277.55
2886,13,63.351,89.409,277.82
2887,13,63.784,89.365,277.82
2888,13,63.2,89.662,277.67
2889,10,64.591,89.126,277.97
2890,10,64.597,88.965,278.24
2891,10,64.974,89.099,277.89
2892,10,65.021,88.935,278.26
2893,13,65.021,88.678,278.73
2894,13,64.745,88.435,278.99
2895,13,65.029,88.503,279.01
2896,8,67.759,90.162,275.07
2897,8,68.038,90.307,275.14
2898,8,68.236,90.495,275.08
2899,8,69.195,91.544,274.85
2900,8,69.045,91.286,275.09
2901,8,69.314,91.484,275.15
2902,8,69.575,91.6,275.29
2903,8,67.981,90.021,275.66
2904,10,67.372,88.587,279.47
2905,10,67.751,88.633,279.51
2906,10,67.383,88.499,279.75
2907,10,67.792,88.535,279.86
2908,10,61.541,91.648,273.79
2909,8,70.994,92.232,274.7
2910,8,70.649,92.097,275.02
2911,8,71.02,92.153,275.03
2912,8,71.4,92.188,275.07
2913,7,73.764,94.156,267.48
2914,7,74.137,94.225,267.5
2915,7,73.773,94.156,267.87
2916,7,74.138,94.239,267.9
2917,7,75.023,94.576,268.33
2918,7,74.976,94.601,268.71
2919,7,75.345,94.717,268.31
2920,7,75.253,94.746,268.7
2921,9,74.975,94.122,271.44
2922,9,75.247,94.293,271.51
2923,9,75.074,94.076,271.74
2924,7,76.935,95.153,271.96
2925,7,77.238,95.214,272.06
2926,7,76.988,95.014,272.29
2927,7,77.385,95.118,272.32
2928,10,78.575,93.951,274.82
2929,10,78.968,93.95,274.81
2930,10,78.97,93.806,275.09
2931,10,79.355,93.927,274.79
2932,11,79.902,93.633,275.26
2933,10,78.571,93.026,276.33
2934,10,78.984,93.087,276.32
2935,10,78.569,92.699,276.8
2936,10,78.956,92.739,276.84
2937,11,80.155,93.836,274.69
2938,11,80.201,93.603,275.23
2939,11,80.144,93.728,274.96
2940,11,83.906,92.43,276.85
2941,11,83.347,92.726,276.31
2942,11,83.736,92.632,276.3
2943,11,83.333,92.629,276.69
2944,11,82.155,92.258,278.33
2945,11,82.533,92.381,278
2946,11,82.55,92.264,278.33
2947,11,82.179,92.127,278.65
2948,19,84.99,95.913,279.95
2949,19,84.862,96.133,279.82
2950,20,85.266,96.532,279.02
2951,20,85.402,96.316,279.14
2952,20,85.539,96.428,278.89
2953,19,84.59,96.223,279.94
2954,19,56.925,103.44,256.75
2955,19,57.044,103.75,256.74
2956,19,56.959,103.41,257.14
2957,19,57.07,103.74,257.12
2958,19,56.902,98.63,258.34
2959,19,56.837,99.026,258.01
2960,19,56.905,99.027,258.34
2961,19,56.966,98.626,258.7
2962,19,57.165,98.221,260.46
2963,19,57.126,98.661,260.25
2964,19,57.15,98.626,260.55
2965,19,57.163,104.01,258.74
2966,19,57.201,104.29,258.74
2967,19,57.156,103.91,259.17
2968,19,57.187,104.26,259.14
2969,20,58.538,107.44,255.59
2970,19,57.068,108.82,256.34
2971,19,57.077,108.81,256.64
2972,19,57.218,109.04,256.66
2973,20,58.653,107.8,255.56
2974,20,58.715,108.09,255.43
2975,20,58.708,107.7,255.93
2976,20,59.137,109.24,255.03
2977,20,59.379,109.37,255.15
2978,20,59.323,109.53,254.86
2979,20,59.628,109.54,255.19
2980,18,57.177,99.419,263.1
2981,18,57.163,99.037,263.48
2982,18,57.174,99.422,263.49
2983,18,57.204,99.808,263.5
2984,18,57.403,100.96,263.91
2985,18,57.481,101.33,263.54
2986,18,57.51,101.31,263.93
2987,18,57.632,101.59,263.96
2988,16,57.127,98.356,264.41
2989,16,57.121,98.631,264.4
2990,16,57.143,98.657,264.11
2991,16,57.093,98.609,264.75
2992,15,57.279,100.23,265.1
2993,15,57.286,100.25,265.5
2994,15,57.358,100.6,265.12
2995,15,57.365,100.61,265.52
2996,16,56.959,98.221,265.93
2997,15,56.973,98.6,266.33
2998,15,57.034,98.983,266.32
2999,15,57.102,99.344,266.32
3000,15,57.018,98.979,266.72
3001,17,57.74,107.42,263.56
3002,17,57.638,107.43,263.28
3003,17,57.56,107.68,262.97
3004,17,57.682,107.84,263.18
3005,18,60.182,109.75,265.47
3006,18,60.428,109.93,265.52
3007,18,60.176,109.38,265.9
3008,18,60.059,109.5,265.61
3009,18,58.895,111.47,262.37
3010,18,59.029,111.34,262.63
3011,18,59.162,111.21,262.89
3012,18,59.422,111.34,263.02
3013,18,60.539,111.8,263.5
3014,18,60.676,111.66,263.75
3015,15,58.441,103.09,269.55
3016,15,58.541,103.44,269.5
3017,15,58.38,102.8,269.68
3018,15,58.537,103.04,269.91
3019,14,57.435,98.597,271.91
3020,14,57.502,98.884,271.8
3021,14,57.564,98.791,272.11
3022,13,57.917,99.275,272.59
3023,13,57.981,99.184,272.9
3024,13,58.066,99.466,272.78
3025,14,58.661,100.13,273.49
3026,14,58.831,100.37,273.57
3027,14,58.757,100.43,273.3
3028,14,58.984,100.65,273.54
3029,14,58.903,101.85,271.94
3030,15,59.279,104.27,270.34
3031,14,58.893,101.45,272.35
3032,14,58.815,101.57,272.07
3033,14,59.058,101.79,272.29
3034,15,60.232,103.35,272.27
3035,15,60.367,103.22,272.51
3036,15,60.646,103.34,272.61
3037,15,60.502,103.47,272.37
3038,15,59.259,104.68,269.95
3039,15,59.18,104.4,270.07
3040,15,59.434,104.61,270.28
3041,14,58.287,98.511,274.69
3042,14,58.357,98.455,274.98
3043,14,58.426,98.764,274.78
3044,14,58.499,98.645,275.16
3045,15,59.782,101.01,274.74
3046,15,59.677,101.12,274.36
3047,15,59.84,101.36,274.31
3048,15,60.039,101.55,274.38
3049,16,60.232,100.14,277.1
3050,16,60.313,100.06,277.38
3051,16,60.437,100.33,277.16
3052,16,60.55,100.22,277.54
3053,4,64.137,98.232,256.83
3054,4,64.522,98.228,256.74
3055,4,65.429,98.114,257.61
3056,4,65.53,98.092,258
3057,4,65.577,98.365,257.9
3058,6,66.66,101.78,258.53
3059,6,66.752,101.8,258.17
3060,6,66.718,102.09,258.52
3061,6,66.754,102.06,258.22
3062,7,68.617,103.3,255.04
3063,7,68.619,103.02,255.51
3064,7,68.293,103.1,255.6
3065,7,68.437,103.2,255.3
3066,7,69.376,102.87,255.93
3067,7,69.729,103.05,255.59
3068,7,69.763,102.97,255.93
3069,7,70.111,103.08,255.96
3070,7,69.501,102.81,256.22
3071,9,70.228,102.92,257.14
3072,10,70.251,102.88,257.52
3073,9,70.433,103.09,256.74
3074,9,70.525,103.08,257.15
3075,9,70.731,103.22,256.98
3076,10,70.531,103.03,257.53
3077,10,70.788,103.17,257.57
3078,11,67.753,101.33,258.8
3079,11,67.677,101.1,259.27
3080,11,67.591,101.14,258.99
3081,11,67.903,101.29,259.17
3082,10,70.269,102.85,257.9
3083,11,68.556,101.47,260.34
3084,11,68.744,101.63,260.18
3085,11,68.777,101.6,260.49
3086,7,70.569,102.91,258.73
3087,7,70.897,103.09,258.74
3088,7,70.345,102.78,258.9
3089,7,70.628,102.9,259.12
3090,10,72.253,103.66,260.3
3091,10,72.532,103.8,260.3
3092,10,72.266,103.63,260.69
3093,10,72.544,103.77,260.7
3094,9,73.097,104.4,257.37
3095,9,73.373,104.47,257.51
3096,9,73.146,104.37,257.69
3097,9,73.45,104.45,257.88
3098,9,72.28,103.61,261.08
3099,9,72.552,103.75,261.11
3100,9,72.09,103.49,261.55
3101,9,72.295,103.6,261.39
3102,16,65.576,106.06,262.22
3103,16,65.743,106.21,262.4
3104,16,65.65,106.34,262.14
3105,18,65.151,104.81,264.06
3106,18,65.305,104.98,263.87
3107,17,63.733,107.44,263.14
3108,17,63.831,107.43,263.54
3109,17,65.755,108.59,261.59
3110,17,66.16,108.59,261.52
3111,17,65.984,109.2,261.81
3112,17,66.167,108.99,261.6
3113,17,63.943,107.67,263.14
3114,17,63.979,107.64,263.4
3115,17,61.588,104.82,265.6
3116,17,61.77,104.98,265.4
3117,17,62.117,105.13,265.42
3118,17,61.722,104.72,265.85
3119,18,65.078,104.89,264.31
3120,18,65.255,105.12,264.22
3121,17,65.753,106.13,265.39
3122,17,65.933,106.36,265.55
3123,17,66.038,106.24,265.25
3124,16,65.341,107.87,264.67
3125,16,65.612,107.97,264.78
3126,16,65.498,108.08,264.52
3127,16,65.76,108.17,264.64
3128,15,67.331,107.38,263.15
3129,15,67.516,107.58,262.98
3130,15,67.781,107.69,263.1
3131,15,67.602,107.51,263.27
3132,15,69.195,108.3,263.91
3133,15,68.177,110.33,263.15
3134,15,68.453,110.39,263.28
3135,15,68.166,110.23,263.51
3136,15,68.544,110.35,263.54
3137,16,72.892,109.88,263.8
3138,16,73.231,109.96,263.81
3139,16,67.678,109.16,265.13
3140,16,67.712,109,265.37
3141,16,67.95,109.25,265.22
3142,16,68.104,109.09,265.48
3143,15,69.02,108.08,264.24
3144,15,69.245,108.26,264.24
3145,19,69.098,108.6,265.61
3146,19,69.361,108.63,265.35
3147,19,68.951,109.03,265.61
3148,19,69.314,109.01,265.47
3149,16,73.133,110.02,264.07
3150,5,77.896,98.075,256.68
3151,5,78.217,98.116,256.7
3152,5,77.617,98.034,257.03
3153,5,77.904,98.074,257.06
3154,5,79.324,98.335,258.7
3155,5,79.668,98.4,258.68
3156,6,79.357,98.373,259.12
3157,5,79.645,98.419,258.98
3158,5,79.234,98.435,260.18
3159,5,79.459,98.514,260.35
3160,5,79.195,98.449,260.5
3161,9,73.751,104.49,258.33
3162,9,73.539,104.37,258.77
3163,9,73.518,104.39,258.5
3164,9,73.821,104.48,258.71
